step,loss,fit,kl,normW,logdetV,sigma2,rhoW,val_bound
1107,-1930.501112499955,-1937.3839655560519,6.22486063503783,0.7519923904188754,-53.80800430580206,0.04475015607787801,0.12600415645101662,nan
1108,-1931.1836415445546,-1937.9653995709966,6.123314017119094,0.7530991701272798,-53.84215870912134,0.04470957325327207,0.12634675972412063,nan
1109,-1931.76771700553,-1938.5450205457742,6.118410068964377,0.7541379700672496,-53.87630500809077,0.044669032843225466,0.12655268449534732,nan
1110,-1932.3419509171313,-1939.1263191134412,6.125017880311807,0.7554254649006916,-53.91043916710697,0.044628534747834556,0.12643452229048383,nan
1111,-1932.902030171916,-1939.688893596286,6.127058437356171,0.7566510545899552,-53.94454547786412,0.04458807891978408,0.12625209280743582,nan
1112,-1933.3224024842723,-1940.2479172503424,6.265247090579482,0.758144302253721,-53.978640941012486,0.04454766529276379,0.1258037881443504,nan
1113,-1933.896833810584,-1940.8022660614956,6.244708718977085,0.7594067207094268,-54.01274595201867,0.04450729377254085,0.12545823274496648,nan
1114,-1934.449214774944,-1941.3931276140875,6.2827307822593115,0.7607528135002097,-54.0468578272331,0.044466964417605885,0.1250731793355476,nan
1115,-1935.0648126656467,-1941.9319885130258,6.205539756601336,0.7619482746013524,-54.08097405195686,0.04442667703465443,0.12454321117909067,nan
1116,-1935.613264744428,-1942.514628764141,6.239274822567354,0.7631095239068945,-54.11509722369038,0.04438643178552444,0.12360983133094515,nan
1117,-1936.2997904007445,-1943.0879278321017,6.125611215310367,0.7637429289147212,-54.149221628796866,0.04434622853879035,0.12303564635037531,nan
1118,-1936.780835863738,-1943.6580259830528,6.214230533230414,0.7642633242263271,-54.183330964226855,0.04430606731280249,0.12229405375290743,nan
1119,-1937.3592563380819,-1944.2144450905275,6.191809212994984,0.7643495422649642,-54.21743018753503,0.04426594802329154,0.12200433596498879,nan
1120,-1937.8181451253613,-1944.7739854018341,6.292038726138694,0.7645039572437584,-54.25152918990406,0.044225870648726955,0.12186758094831993,nan
1121,-1938.537774706922,-1945.3512686952556,6.1492769466894845,0.7644431145575209,-54.285635381046575,0.0441858351574728,0.12168371722731944,nan
1122,-1938.9883927907422,-1945.911646722233,6.25863141425426,0.7640602112425486,-54.31972969403941,0.04414584153969208,0.12148095719529732,nan
1123,-1939.5167530291524,-1946.459194274693,6.27741211135673,0.7637079142787921,-54.35384248220004,0.04410588964239357,0.12122205871505201,nan
1124,-1940.2425167531694,-1947.0596659711218,6.151710804289618,0.7634346550146252,-54.38797731016219,0.04406597952751379,0.12077704520114166,nan
1125,-1940.830740412939,-1947.6362340774276,6.139636232116387,0.7634849755138811,-54.42210249332767,0.04402611108369562,0.12023373440264053,nan
1126,-1941.2101897225593,-1948.17292743078,6.2964674487721215,0.7633433010890274,-54.45620290132807,0.04398628428423396,0.11968327878277653,nan
1127,-1941.6943870858672,-1948.7346092996763,6.373538675943275,0.763211096026207,-54.490318600824125,0.04394649909121182,0.11920154642885304,nan
1128,-1942.3380999448777,-1949.2992528913128,6.294058500431435,0.762994229895183,-54.524453810430586,0.04390675546769496,0.11852411504757188,nan
1129,-1943.0103820232137,-1949.8914792803662,6.213592231487759,0.7627613116133323,-54.55860415311617,0.04386705339844718,0.11838934409233384,nan
1130,-1943.5538911428166,-1950.4356639319976,6.213860978791298,0.7624085140533536,-54.59274507455695,0.04382739278949031,0.1185644892656011,nan
1131,-1944.1423547726606,-1951.0124788520177,6.201792555013121,0.7624781742888818,-54.626891634257255,0.04378777368044447,0.118535631488038,nan
1132,-1944.6433562696855,-1951.5796466549446,6.267542171681305,0.7624496863210384,-54.66103773208758,0.043748195981432786,0.11867602931208293,nan
1133,-1945.3506430196717,-1952.1617284010426,6.1419166821194295,0.7625404056162776,-54.69519907805086,0.04370865956574392,0.11909763917290689,nan
1134,-1945.899530801194,-1952.7165227171681,6.1474108802915595,0.7623760141268795,-54.72933238316121,0.04366916450688249,0.11958774081215558,nan
1135,-1946.3574656512808,-1953.2991966685108,6.271735445480183,0.7622894616525647,-54.763453503319944,0.04362971076936467,0.12009809609749206,nan
1136,-1946.9646575038523,-1953.8632011760094,6.228142359634812,0.7619202305701347,-54.79756210263514,0.04359029819473183,0.12047572741346048,nan
1137,-1947.6187694072182,-1954.4488490519816,6.159272433699982,0.761561292775851,-54.831659621088015,0.04355092676852675,0.12132002414990278,nan
1138,-1947.960800076871,-1954.9717820510702,6.339771439205771,0.7611311443764298,-54.86572557338806,0.0435115964306175,0.12194398115181636,nan
1139,-1948.7808256752382,-1955.561787383856,6.109351024100542,0.7605890736909662,-54.899811919639376,0.043472307183661095,0.12270877472468876,nan
1140,-1949.1757554232631,-1956.1035108014976,6.255747512100729,0.7599611031055004,-54.93387024409867,0.04343305907088025,0.12347945937317144,nan
1141,-1949.8251736679813,-1956.6879732096236,6.190392177665253,0.759405847494189,-54.96793818531458,0.04339385202140379,0.12405597699947792,nan
1142,-1950.3037315773504,-1957.245812607816,6.269270772208268,0.758966061903224,-55.00199832574431,0.04335468594753348,0.12448886361440144,nan
1143,-1950.883009228314,-1957.7948298788538,6.23860562283787,0.7585846534734448,-55.036068445932855,0.04331556078253475,0.12496314392206898,nan
1144,-1951.5992479876065,-1958.4112787538465,6.138404228033613,0.7584221523852374,-55.07014847530858,0.043276476585331215,0.12568672417090357,nan
1145,-1952.1019716321252,-1958.9625878935142,6.186573304493734,0.7584345590925301,-55.10419800767839,0.043237433170403405,0.12648179052193845,nan
1146,-1952.6045025759786,-1959.52436201322,6.245391921596888,0.7587233024073567,-55.13822960801211,0.04319843055020969,0.12716789629883496,nan
1147,-1953.2351342037375,-1960.1037133970613,6.193687436010361,0.759001230306613,-55.172263973822126,0.04315946861872273,0.12797936807078983,nan
1148,-1953.7470519290523,-1960.684652786372,6.26228451529736,0.7593033231249711,-55.20626820606104,0.0431205474045189,0.12857617271510505,nan
1149,-1954.3512571470949,-1961.2156905362503,6.1887003387389825,0.7593598373518154,-55.24024021455153,0.043081666786243124,0.12897520388446995,nan
1150,-1954.9159895661392,-1961.773263145715,6.181118481954673,0.759593090282928,-55.274211824384835,0.04304282682798273,0.12954693481710014,nan
1151,-1955.4627626295123,-1962.3482162195792,6.208880589496267,0.7596914740376389,-55.308181641987886,0.0430040275418313,0.13017782021647117,nan
1152,-1956.0121895608015,-1962.9259582919378,6.236779893154221,0.7597246907368518,-55.342146575774905,0.04296526882828575,0.13055827295685443,nan
1153,-1956.5799449495462,-1963.461944092132,6.20459231771898,0.7598337770525403,-55.3761008199294,0.042926550595650356,0.130905841193347,nan
1154,-1957.1008529858377,-1964.0278651421097,6.249183292911555,0.7600740570518796,-55.4100623230985,0.04288787291227545,0.1312752132339322,nan
1155,-1957.796712969026,-1964.615102954415,6.140143565863234,0.7601655096895297,-55.44402931431806,0.04284923572396565,0.13159416086378115,nan
1156,-1958.3358033615018,-1965.191885456499,6.177419571966739,0.7602194240101169,-55.47797291668324,0.042810638975819,0.1319134185876489,nan
1157,-1958.8614132945065,-1965.7324563405332,6.191967904049631,0.760172663001568,-55.5118839724147,0.042772082596845194,0.13222843488704872,nan
1158,-1959.39085789361,-1966.2890998175276,6.2187499050493305,0.7602681154658998,-55.545791693558854,0.042733566577481834,0.13239815916834402,nan
1159,-1959.9558474969142,-1966.8661976190429,6.230446744394303,0.7601804551516332,-55.57970564730438,0.042695090883697835,0.13242257078646363,nan
1160,-1960.4563818529011,-1967.4135801207826,6.276884219805125,0.7600730339859356,-55.61361450920681,0.04265665543779595,0.1321910606653505,nan
1161,-1961.0866829521265,-1967.9762033302932,6.208791503762167,0.7600983982953652,-55.64753521469747,0.04261826022993119,0.1319201783511692,nan
1162,-1961.5427917759348,-1968.5573967405398,6.333460019186708,0.7601640629728288,-55.681459625038386,0.04257990526293575,0.13149277968236586,nan
1163,-1962.2961929599999,-1969.1546348043585,6.176878951912479,0.7602902023330916,-55.71538917498447,0.04254159036455114,0.13125250393514465,nan
1164,-1962.8869568781406,-1969.6925084983318,6.123568776563706,0.760498718111248,-55.749279699251154,0.04250331549367934,0.13095555703132908,nan
1165,-1963.3828605461908,-1970.2621367220327,6.196871353798178,0.7607798331104765,-55.783157296054796,0.0424650806828909,0.13081990119280204,nan
1166,-1964.0406522712353,-1970.8340569867019,6.110580523471624,0.7609816226343807,-55.81702088162044,0.042426885859515005,0.13056329563426353,nan
1167,-1964.3697683676683,-1971.34946452828,6.296456411518564,0.7610687608968295,-55.85086004380808,0.042388730987981876,0.13030318469663552,nan
1168,-1965.0876384145117,-1971.947722197523,6.176427726584603,0.7611719619866394,-55.88472270997356,0.04235061612426074,0.1300520378850776,nan
1169,-1965.724183674928,-1972.5248063868812,6.1165491578961095,0.7613193563484313,-55.918574724283545,0.042312541153478066,0.1297889056256939,nan
1170,-1966.1961726446646,-1973.0763341219526,6.195668725189922,0.7615343219093776,-55.95239946375491,0.042274506024090934,0.1296978800946513,nan
1171,-1966.723431501991,-1973.6347278180092,6.226380466618474,0.7618828380846739,-55.98621220917853,0.04223651071329177,0.12977072974475,nan
1172,-1967.1947645416326,-1974.1716277122164,6.29152844442239,0.7620946508965978,-56.02002234153217,0.042198555170875306,0.12986253140755538,nan
1173,-1967.910086064385,-1974.7843584350076,6.1885163549734985,0.7623751401587312,-56.053860568003664,0.0421606393870057,0.12987945139859292,nan
1174,-1968.3000819123113,-1975.3109433975023,6.324686479279883,0.7625919596952377,-56.08767139701982,0.042122763242835114,0.12970980453679928,nan
1175,-1969.0174914367813,-1975.8720032292936,6.167907270011191,0.7631424373251824,-56.12151235909306,0.0420849266905754,0.1295654263425065,nan
1176,-1969.50757200175,-1976.4367580406242,6.242150559413339,0.7637434395387734,-56.15534600707823,0.04204712985797677,0.12955851507999985,nan
1177,-1969.9838525186947,-1976.980096860672,6.30877244877001,0.7645196642811578,-56.18918871972002,0.04200937260943301,0.12970290869431758,nan
1178,-1970.7580888988232,-1977.5796798363012,6.1336784024176385,0.7654237765552525,-56.22305725503807,0.04197165494673019,0.12982551644525306,nan
1179,-1971.2364723085877,-1978.099155266797,6.174326399925972,0.7664444006309963,-56.25690963759102,0.04193397676965799,0.12983009263369596,nan
1180,-1971.7429714798875,-1978.695903029667,6.264135289976867,0.7673173273811295,-56.29077812899554,0.04189633816966359,0.13006902855961244,nan
1181,-1972.2816402876238,-1979.2446322630838,6.273763638418769,0.7679463201636716,-56.32463560347256,0.041858738987994644,0.13023918741981227,nan
1182,-1972.9835182456707,-1979.8130887077816,6.139922807847921,0.7681584725226237,-56.35849814351891,0.041821179205474845,0.13032837379052378,nan
1183,-1973.4745889809867,-1980.379429526442,6.2147740188077325,0.7683617051538344,-56.3923486783691,0.04178365881435606,0.13020063349625202,nan
1184,-1974.0524242177808,-1980.9713944015607,6.228491643484729,0.7683468201890433,-56.42618857337388,0.04174617774175923,0.1302250635177531,nan
1185,-1974.5752681675497,-1981.4966330766515,6.230467534747152,0.7685628407263886,-56.460007874476176,0.04170873581277055,0.13031275920904944,nan
1186,-1975.1090085829558,-1982.0721505597412,6.271819679067317,0.7689771669034625,-56.49382837847905,0.041671333138501764,0.1305457193120047,nan
1187,-1975.7095340561739,-1982.6251675554847,6.223896215863157,0.7690708704506471,-56.52764453075122,0.041633969612000166,0.1309801907623499,nan
1188,-1976.241060154112,-1983.1912121999399,6.2579943586461155,0.769339259481327,-56.56146632320015,0.04159664521399626,0.13130552552736252,nan
1189,-1976.8684706581562,-1983.7567921101745,6.195753838480786,0.7692691752609404,-56.59528510340253,0.0415593599109025,0.13147973908670843,nan
1190,-1977.3956574464644,-1984.317157000659,6.228508189626644,0.7696528883903045,-56.629094373760054,0.04152211367082271,0.13136445045417833,nan
1191,-1977.9480107355973,-1984.8837059193552,6.242274221918296,0.7702262021287591,-56.66290576583828,0.04148490641619378,0.13109924578863472,nan
1192,-1978.4908833312063,-1985.4370129226309,6.252276947803663,0.7708688208662122,-56.69671392918444,0.04144773810000283,0.1309832154037901,nan
1193,-1979.1314805739453,-1986.0154587163097,6.189685512844209,0.7717803436280458,-56.73052323135211,0.041410608718947084,0.1309715831741815,nan
1194,-1979.476010736238,-1986.5360445766337,6.365298115059739,0.772799994561824,-56.76431288723762,0.04137351821675299,0.131189072773063,nan
1195,-1980.182518836053,-1987.1142567041434,6.236569432109514,0.7734770223924963,-56.79811914850031,0.04133646665491094,0.13119541432763612,nan
1196,-1980.5935535443728,-1987.6773156901015,6.388164595869343,0.7740390098951511,-56.831923213522586,0.041299453954691416,0.13100117301800973,nan
1197,-1981.332960989327,-1988.246920327012,6.217943654108266,0.7742425699396652,-56.86573848174308,0.04126248000465408,0.13061603431914784,nan
1198,-1981.8205817889902,-1988.7933553179992,6.276338996895566,0.7744717500194624,-56.8995492989139,0.041225544780298475,0.13009487895604105,nan
1199,-1982.4609113304475,-1989.353663066611,6.195889857768282,0.7749726235126806,-56.933368429531235,0.04118864828111725,0.12943278454050783,nan
1200,-1982.8852754322063,-1989.899785826993,6.317224653502647,0.775363356208652,-56.967183381108114,0.04115179051540887,0.12871210299075836,nan
1201,-1983.4564546162758,-1990.472741792405,6.3185771649410665,0.7757576089932738,-57.0010244529672,0.04111497140258871,0.12785111177039402,nan
1202,-1984.0580849204337,-1991.0591650496299,6.302963506111016,0.7755865273422924,-57.03485790203182,0.041078190948954846,0.12722133894371443,nan
1203,-1984.743929736621,-1991.6158661589766,6.173410334467582,0.7755126270995503,-57.0686801554623,0.04104144897443902,0.12655699735161605,nan
1204,-1985.2283908188717,-1992.1441406406475,6.216818965128388,0.775298605854492,-57.10247578863569,0.0410047455339987,0.12609292937389602,nan
1205,-1985.665646713614,-1992.702526757535,6.3375429074906595,0.7751334914949353,-57.13627300185601,0.04096808067493442,0.12580935829739026,nan
1206,-1986.348352182795,-1993.2665605617244,6.218468568461643,0.7748437146439173,-57.17009351694,0.04093145427080425,0.12553165834492058,nan
1207,-1986.840383762332,-1993.8225426107006,6.2820091467771,0.7747864876025741,-57.20391684086336,0.04089486633059821,0.12548059449274393,nan
1208,-1987.4356971838702,-1994.3785584330894,6.242297467657231,0.7748576774412873,-57.237759499899006,0.04085831676578536,0.12560837752841847,nan
1209,-1988.073075266772,-1994.9896006038684,6.2155436550836045,0.7750507999604656,-57.2716076572723,0.04082180560379274,0.12603474421267963,nan
1210,-1988.564306643105,-1995.530686868337,6.264986046585289,0.7750829723716984,-57.30542390505667,0.04078533264132733,0.1264210009291313,nan
1211,-1989.0976622787457,-1996.070768291282,6.271312004449545,0.7747103397562309,-57.339232492222735,0.0407488978753243,0.1266958506688735,nan
1212,-1989.7186531866744,-1996.634377903494,6.21352816145548,0.774421260872807,-57.37305346347928,0.04071250131145003,0.12699623994937156,nan
1213,-1990.2726875120482,-1997.1897943263139,6.2144999048895055,0.7743857984922763,-57.40687240555861,0.04067614293781968,0.12709067306296812,nan
1214,-1990.8243716227937,-1997.7633636223322,6.235978683119351,0.7742309983376644,-57.44067290076132,0.040639822799362756,0.12702411034932734,nan
1215,-1991.378717560678,-1998.3297410959663,6.247598699239458,0.7742435777558596,-57.47446969628896,0.04060354071528274,0.12714095417453272,nan
1216,-1991.8714085307276,-1998.8982820451615,6.32303258024576,0.7744093848315373,-57.50825490414897,0.04056729664042746,0.12714155033823427,nan
1217,-1992.5232506255236,-1999.4568191803141,6.22931625693005,0.7744259520138395,-57.54203307419372,0.04053109047254976,0.1273499869156342,nan
1218,-1992.9959221758234,-1999.9978639770534,6.297266732200537,0.7748178617135912,-57.57579512303401,0.04049492222510707,0.12754193946879164,nan
1219,-1993.6767573445238,-2000.58597219156,6.2041266316191415,0.7749026812278614,-57.60955026981341,0.04045879193869968,0.12769178841542156,nan
1220,-1994.1254673021574,-2001.1342171970098,6.303244054066083,0.7751456594375992,-57.643272675760784,0.040422699504332374,0.1276247904124607,nan
1221,-1994.5806729110348,-2001.6660580355633,6.379463605038767,0.7753314573645825,-57.676982815675075,0.04038664488365024,0.12747209513253654,nan
1222,-1995.261897678161,-2002.2241757373845,6.255939801190067,0.7755413182770587,-57.710720791694044,0.04035062805301942,0.1272767928271502,nan
1223,-1995.7674803332204,-2002.8007541585275,6.326517112447707,0.7758066398072092,-57.74446041501841,0.040314649066866375,0.12686746496497367,nan
1224,-1996.366756821011,-2003.3515501948536,6.277626008023615,0.7758201481301338,-57.77820312997902,0.04027870777142962,0.12646392119361421,nan
1225,-1996.9662358976916,-2003.9171228456826,6.24330598627483,0.7759288288606199,-57.81194714283359,0.04024280418315568,0.126200608361516,nan
1226,-1997.5665479505574,-2004.466807017574,6.192262151634509,0.7761190981740862,-57.845678905753225,0.0402069382716534,0.12599661032592627,nan
1227,-1998.0452987758433,-2005.0287709385675,6.275055035536086,0.77645111309737,-57.87940090371105,0.040171110041940655,0.12582560804076737,nan
1228,-1998.6000398043589,-2005.5845323673848,6.275662165152175,0.7765649278983934,-57.91311136954996,0.0401353194383788,0.12582561805718673,nan
1229,-1999.1741241101324,-2006.1471901338714,6.263821275658029,0.7767164731886628,-57.94681635068983,0.04009956641454565,0.12586549207537556,nan
1230,-1999.6678004384219,-2006.6892746331318,6.311821683535083,0.7766603389954999,-57.980512382062116,0.04006385091762482,0.12614909362870164,nan
1231,-2000.2672056914803,-2007.2696335284422,6.292363230805551,0.7767361206154739,-58.01422981823058,0.040028172891797116,0.12659372712910466,nan
1232,-2000.885692771694,-2007.816844969454,6.220669520609302,0.7770080020216275,-58.04793970782942,0.03999253226848411,0.1270225521788645,nan
1233,-2001.4722578314502,-2008.3790232198758,6.195872079851291,0.7770481226361632,-58.081632207826004,0.039956929110288184,0.12740876726688968,nan
1234,-2001.947365680683,-2008.9306317325281,6.271960439968,0.7771497057521694,-58.11530724582941,0.03992136335328936,0.12782303763709313,nan
1235,-2002.530276026914,-2009.4753697297515,6.233375665285697,0.7772576702642738,-58.14897817834872,0.039885834947611505,0.1278995476585378,nan
1236,-2003.0675201390363,-2010.05252800576,6.272871663332143,0.7775502442450849,-58.18265118720666,0.03985034390323389,0.12776786150036912,nan
1237,-2003.4492943354655,-2010.5705245005483,6.408673109555169,0.7779324725583384,-58.2163175950392,0.039814890093604415,0.12772926966224912,nan
1238,-2004.0928272471797,-2011.1474575499137,6.341647798935033,0.7784501852980508,-58.25001681364013,0.03977947356608493,0.12728313969587443,nan
1239,-2004.7516501873483,-2011.7298180718722,6.2647525349683315,0.7791979989461637,-58.28373601546842,0.03974409419833113,0.12672717515500811,nan
1240,-2005.3348087271709,-2012.2908959374615,6.242235511309465,0.7800614241460643,-58.31744705697879,0.03970875190406939,0.12646650573033746,nan
1241,-2005.8247996031737,-2012.8345704249914,6.295487976242786,0.7807655452993251,-58.351139135136556,0.039673446669639026,0.12608475872349306,nan
1242,-2006.3505736004981,-2013.3941391158073,6.328856901654509,0.7813007158522748,-58.38482371503052,0.0396381785016564,0.12572686943483544,nan
1243,-2006.9566397912513,-2013.951236407696,6.27946291871223,0.7818157323852508,-58.41850512351071,0.03960294733388961,0.12556381765864166,nan
1244,-2007.456454021468,-2014.5086643612256,6.336655411426086,0.7822127012058321,-58.452174705344625,0.03956775316011983,0.12544372929977826,nan
1245,-2008.0703042992523,-2015.0684801634684,6.282201507430971,0.7825527802391001,-58.48584420966994,0.039532595901101315,0.12552532256962784,nan
1246,-2008.6312527820749,-2015.618781217261,6.271126863930813,0.7831460666712925,-58.51950361681103,0.03949747553804404,0.1257290958272812,nan
1247,-2009.0896898782637,-2016.155921515592,6.349405398860334,0.7836634868920063,-58.55315014002467,0.03946239208242368,0.1259420093448414,nan
1248,-2009.6657476043633,-2016.7179496152874,6.334948222895099,0.7842662489878947,-58.58681488855951,0.039427345497645934,0.12633496403081068,nan
1249,-2010.2774758449377,-2017.269598503287,6.274434911326407,0.7850666439945717,-58.6204974488246,0.03939233570570249,0.12687890234762048,nan
1250,-2010.697518229034,-2017.818624872857,6.4029930930005525,0.7856086744574128,-58.65417722437391,0.03935736275808723,0.1275277054917111,nan
1251,-2011.374744075513,-2018.3918867349284,6.29860666416913,0.7860380511197873,-58.687873305966356,0.03932242658442483,0.12821784831473954,nan
1252,-2012.0785075005913,-2018.9769006380025,6.179428817890302,0.7866550737549738,-58.721569014089035,0.03928752709687473,0.12882337563887222,nan
1253,-2012.5659446703992,-2019.5300716791771,6.244735070550933,0.7872644713750152,-58.75522731811609,0.03925266422184948,0.12943478914105266,nan
1254,-2013.161537204772,-2020.0876501553612,6.206308717659752,0.7873997279716896,-58.788854793160255,0.03921783793179566,0.12990855015212224,nan
1255,-2013.523284918311,-2020.6005089937817,6.357008834354064,0.787508041201693,-58.822448327981704,0.039183048201496054,0.1301507090398706,nan
1256,-2014.1757262148294,-2021.1868391179787,6.290487082697832,0.7875978579982698,-58.85605670540396,0.039148295078604,0.13037464045143593,nan
1257,-2014.6288427555814,-2021.6973292921314,6.347454173569979,0.7875645717234866,-58.88965419751754,0.03911357843049384,0.1304155722448329,nan
1258,-2015.3086766573058,-2022.2940770418054,6.26395627721714,0.7876856746223654,-58.92328173843019,0.03907889833499513,0.13027778467895662,nan
1259,-2015.785332306339,-2022.818000497054,6.310813481617105,0.7877745118664766,-58.956901070634636,0.03904425463608301,0.13033422344444745,nan
1260,-2016.4343787902324,-2023.4030256061897,6.246376467808543,0.7880171906739907,-58.99053812594089,0.03900964738774434,0.13024114574325313,nan
1261,-2017.0068648804988,-2023.9506753102362,6.2211238385240994,0.7882864525975551,-59.02415788788986,0.03897507649174678,0.13003768838813962,nan
1262,-2017.5896500445638,-2024.513439802911,6.200686213488199,0.7885812968406218,-59.057771673763085,0.03894054192095446,0.12975397722983087,nan
1263,-2018.0394290442898,-2025.056632563601,6.2936999365518975,0.7883521039338919,-59.09135561430858,0.03890604367449838,0.12935548319685028,nan
1264,-2018.5007994819523,-2025.5953128010542,6.370612677999722,0.7880309552590998,-59.1249349214026,0.03887158169945386,0.12881447806393387,nan
1265,-2019.07399686508,-2026.153282657046,6.354981562509478,0.787909488324565,-59.15853568751252,0.038837155960978656,0.12892001374650175,nan
1266,-2019.7383767780027,-2026.7291310004305,6.26604448230449,0.7878410405084838,-59.19215936235139,0.038802766389110316,0.12914542693485598,nan
1267,-2020.2620063951713,-2027.2950313929418,6.3079190040157656,0.7874835604579508,-59.22577277708757,0.038768412932532026,0.12921818220951292,nan
1268,-2020.8106482725889,-2027.831795446899,6.295637156574813,0.7873749881732709,-59.25938239395379,0.038734095475673636,0.12924072082018218,nan
1269,-2021.422097717903,-2028.41103368747,6.263025003464658,0.7871725731041094,-59.29298423541117,0.03869981409904011,0.12953556152172976,nan
1270,-2021.8802072280598,-2028.9397820201827,6.33325932795433,0.7870892567925357,-59.32657168233409,0.03866556865300666,0.12991676996527032,nan
1271,-2022.4935996209724,-2029.5082641152171,6.287947121770751,0.7869222967695148,-59.36016488579331,0.03863135918671293,0.1303007749460398,nan
1272,-2022.94015413362,-2030.034193461874,6.366920866755336,0.7867335575127286,-59.39374916423877,0.03859718563300864,0.13049798599427467,nan
1273,-2023.6173100982726,-2030.6072064547866,6.2623709860290475,0.7867233703767509,-59.42735218835375,0.03856304802373169,0.1306609249085174,nan
1274,-2024.1845758311347,-2031.1528958659273,6.2403866964741646,0.7867506407119531,-59.46094753468527,0.03852894629161691,0.13076511769699511,nan
1275,-2024.6513008995012,-2031.702482436101,6.322839129748806,0.7868147222081286,-59.49454032514661,0.038494880428118,0.1308378575877346,nan
1276,-2025.1607626458056,-2032.2624874788442,6.372977684585958,0.7867456626509854,-59.52812404237772,0.03846085043897845,0.13096382147730506,nan
1277,-2025.7418265360063,-2032.8299083085637,6.358931496372154,0.7866231431757758,-59.561715600005556,0.0384268561980248,0.13103843669560788,nan
1278,-2026.3082697860934,-2033.375142121306,6.337325623674936,0.7862897572007651,-59.595304425085146,0.03839289762654136,0.13092555213840923,nan
1279,-2026.9421305740373,-2033.9276668298962,6.255597268421601,0.7858305566887535,-59.628878232465134,0.038358974776038085,0.13058737758735842,nan
1280,-2027.4687480947584,-2034.4898953317706,6.29080549975553,0.7857075307067957,-59.6624461983653,0.038325087583491256,0.13026273520236378,nan
1281,-2028.0528125043124,-2035.0421322886737,6.258574166646721,0.7856264817226892,-59.69600077524592,0.03829123599148164,0.12972459585938478,nan
1282,-2028.5847413968322,-2035.595483845462,6.279594132194923,0.7855181758501801,-59.7295306913079,0.038257420008884054,0.12877280197961966,nan
1283,-2029.0621148704536,-2036.1408867008724,6.3472182725079325,0.7854980505790998,-59.76304398248411,0.03822363957606286,0.1276845019751658,nan
1284,-2029.6676960577988,-2036.6869336736931,6.287275500600506,0.7855845637831935,-59.79655661393802,0.038189894653274326,0.12666466351793038,nan
1285,-2030.3479061534647,-2037.2873005310396,6.20701545124421,0.7859299698820431,-59.8300810277625,0.0381561852012356,0.1259908957872883,nan
1286,-2030.7145819546738,-2037.7945725737795,6.347198028420902,0.7861949042920796,-59.863556399970534,0.03812251111423131,0.12579817095213142,nan
1287,-2031.2802766826755,-2038.343780665593,6.330295819283867,0.7865156636764675,-59.89704633892901,0.03808887242379457,0.12590222782466237,nan
1288,-2031.9999370581606,-2038.9317563685593,6.198196778870505,0.7867968075519629,-59.93054160325663,0.03805526913829381,0.1259198759295578,nan
1289,-2032.4289062482192,-2039.4594670024912,6.296525466952017,0.787040999591884,-59.96400175329608,0.03802170114747582,0.1257446774043815,nan
1290,-2033.0055072132218,-2040.0222124948432,6.282258344015751,0.7872537791667722,-59.99745431280443,0.037988168477351085,0.12574678088284155,nan
1291,-2033.474422394419,-2040.5545440495735,6.345266282314976,0.7873699360051362,-60.03089474742148,0.037954671049522735,0.12587093617390976,nan
1292,-2034.0843105224765,-2041.1014404705913,6.281856541683475,0.7877860454858169,-60.064349597253624,0.037921208855635435,0.12581289316949804,nan
1293,-2034.6054380001963,-2041.6615421612687,6.320416915577974,0.7880684795537662,-60.097807714430154,0.037887781914888854,0.1256803949540519,nan
1294,-2035.205945249279,-2042.2274539236264,6.285409750028679,0.788283853592201,-60.13126401310343,0.03785439015977214,0.12586908040168013,nan
1295,-2035.796449142047,-2042.7971409982142,6.264186971130135,0.788323354951225,-60.164708187365086,0.037821033505511165,0.1261914847005356,nan
1296,-2036.267380763972,-2043.3388759939721,6.334586223469946,0.7883107611695914,-60.198138335885034,0.03778771183305364,0.12640752691613083,nan
1297,-2036.7107958286697,-2043.861399314018,6.413302302532962,0.7879265625227703,-60.23155164548534,0.03775442517788131,0.1265727389611604,nan
1298,-2037.3938999556874,-2044.4318345681322,6.300244304435354,0.7874406545921144,-60.264979305433584,0.03772117357559026,0.1268867435015652,nan
1299,-2037.938258285498,-2044.9741607138428,6.297826596740604,0.7868421947484582,-60.29840353237948,0.037687956932333705,0.12734892424672156,nan
1300,-2038.559362443307,-2045.542663723858,6.244837328970387,0.7863257381924815,-60.33183022089848,0.037654775241667764,0.12774506384561915,nan
1301,-2039.0263094798738,-2046.0623584561918,6.2971929215809475,0.7859456754032602,-60.365233084263444,0.037621628452876074,0.1279202994078974,nan
1302,-2039.5375788342128,-2046.6306474520957,6.353813836292119,0.7857710540564963,-60.398651523070555,0.03758851658562521,0.12830400983691892,nan
1303,-2040.111058057156,-2047.1781327325448,6.327420249284465,0.7856229677720002,-60.43207901137161,0.037555439524040495,0.12892827519441777,nan
1304,-2040.7077747360224,-2047.723473945544,6.27562940389058,0.7859724734900555,-60.465516606010965,0.03752239724628771,0.12968737290800117,nan
1305,-2041.22196493242,-2048.2999609437225,6.3375175483235875,0.7861145142066898,-60.498939675467994,0.03748938981453929,0.13062753634508023,nan
1306,-2041.7496791935366,-2048.82586327685,6.335300984702039,0.7861345529805096,-60.53234960087178,0.0374564170528282,0.13155904304986163,nan
1307,-2042.2970177608022,-2049.3886589735266,6.350341264210629,0.7865411586936804,-60.565766315242534,0.037423478998551925,0.13237759340265115,nan
